16|43,39
12|28,58
80|00,39
61|23,88
55|84,01
28|75,21
33|73,24
17|09,00
57|78,91
17|82,76
16|32,34
51|33,13
97|62,18
78|23,38
18|94,81
61|19,32
4|85,06
46|51,84
55|14,81
64|82,93
17|31,67
3|72,28
41|51,37
82|40,57
37|31,17
59|74,22
84|79,19
88|15,71
75|27,01
98|30,53
90|89,00
51|84,52
78|83,67
87|56,81
54|02,66
87|37,62
20|32,92
32|17,96
26|96,27
12|43,23
34|15,70
12|48,53
53|14,02
88|06,27
6|62,60
80|04,95
90|20,90
65|20,19
75|24,75
63|84,87
48|55,37
8|65,59
68|51,98
13|51,49
82|31,38
44|45,81
72|22,26
41|60,84
20|78,09
13|86,56
61|51,55
9|90,63
30|50,00
1|23,06
39|86,43
94|78,75
43|16,34
87|08,30
44|06,90
72|82,56
15|70,59
21|55,88
83|30,03
93|26,75
4|97,66
99|65,35
75|63,07
66|60,00
65|09,28
72|62,56
93|38,41
43|27,69
86|40,46
77|01,50
4|43,45
35|50,67
43|02,92
30|42,38
89|56,25
57|87,79
31|35,03
71|15,26
82|82,34
13|48,93
88|49,73
34|86,68
29|32,29
13|85,54
91|76,74
9|07,80
92|43,90
54|17,29
91|41,91
58|34,06
33|56,59
67|94,54
11|49,25
63|95,74
84|17,68
79|55,14
37|74,35
52|75,18
34|10,11
33|51,56
35|23,00
80|64,56
44|06,71
30|40,23
51|55,79
80|80,19
5|75,79
53|87,87
72|40,11
33|04,59
47|67,79
66|43,04
96|19,07
4|24,45
6|17,46
83|18,23
94|87,94
82|98,64
73|97,84
49|17,98
47|85,84
80|93,94
6|22,45
20|28,14
67|56,68
69|51,86
59|42,94
59|64,05
99|07,19
14|02,92
68|31,65
70|83,29
83|43,57
35|07,13
82|66,86
14|73,71
92|94,68
60|72,62
24|65,17
89|94,61
17|87,77
94|33,46
26|57,09
63|46,50
31|17,12
31|25,12
7|29,30
63|93,56
27|55,60
32|73,45
50|02,43
20|25,21
26|45,76
77|08,63
76|46,77
53|93,76
37|28,59
60|99,82
84|50,86
5|09,08
66|85,74
0|96,27
48|81,83
3|58,00
76|42,35
60|09,09
14|79,73
72|02,64
99|92,22
10|20,53
8|24,32
99|14,68
10|92,33
14|27,50
40|18,35
75|19,37
78|15,24
32|89,21
13|81,33
37|00,37
25|72,23
53|52,35
78|18,91
29|95,36
25|27,03
48|35,74
31|28,23
49|44,36
64|64,88
75|35,36
21|58,09
83|06,81
7|84,40
94|87,98
86|04,21
44|74,63
91|21,75
56|54,26
79|52,26
76|43,75
69|04,83
47|94,56
39|47,88
79|97,58
55|59,68
32|16,10
63|15,93
19|52,05
99|64,93
64|76,60
60|10,88
29|13,99
46|31,53
14|02,96
24|17,72
97|29,03
72|26,16
71|51,20
91|54,64
34|32,22
32|68,60
27|94,16
14|81,70
4|49,54
19|23,19
48|35,41
74|69,49
5|24,10
51|27,08
27|45,56
41|08,59
44|44,22
99|08,04
42|90,73
39|44,72
84|32,47
38|07,57
67|53,63
35|19,90
87|84,77
40|89,31
49|74,85
47|33,12
85|41,82
7|74,35
44|78,77
25|82,81
10|83,37
