70|20190815T163732+0200|ne657i56-6fu8p-m1o4-wdwp-457xf6vl17jo|34|97
42|20190815T163609+0200|x5yiqqck-88iqf-8ntn-z8h7-8hymo4etrw8m|6|89
85|20190815T163524+0200|xk60gjnk-dmnvm-pi4p-lh34-5ksl1tsj5xfw|64|42
22|20190815T163500+0200|qlp6m3a1-x1b1n-t327-pve9-xib04kyeh2fv|9|65
70|20190815T163657+0200|yjnmojdj-xxpg4-5bk9-exdw-zkpjgvik35bg|50|62
94|20190815T163517+0200|es5hjimj-65z6e-2q01-hy0t-kij39lbkem78|4|78
36|20190815T163510+0200|qc7g1kt7-xq3q0-n4xx-jvb7-uvqb0lcq3r9w|54|78
6|20190815T163729+0200|wvm2resy-aivsx-4y3x-xlmz-cljo6g0lefln|83|96
10|20190815T163436+0200|m55cjzqd-10an4-poht-czvd-fpnftrle3vju|47|48
99|20190815T163844+0200|jwcypeqz-p3p73-p51m-8s6k-3t10qfnyc6mp|87|29
53|20190815T163729+0200|n4u44y4r-359gl-29wv-d1t6-z3npwg7nib6x|94|52
86|20190815T163820+0200|zmgtj7kh-uutc1-zt1n-o2b1-flneq839fkwt|62|89
42|20190815T163803+0200|9twi3o1g-il7un-zeyb-sro5-rw58x5grddma|34|44
83|20190815T163436+0200|t2vkkhk5-a330i-91g1-4wgz-5a8xcgrxxi1n|84|28
66|20190815T163644+0200|nkbp86un-ywfwq-u9es-kr3i-6cldq3ecjy8c|84|71
73|20190815T163457+0200|mzsbdqyk-qom90-4kpr-ykb3-jriiqrsh8vjl|20|99
85|20190815T163538+0200|qbl7biiy-11ezd-vi6t-y7en-436r2szyyn5y|92|75
33|20190815T163619+0200|e9xtph7e-1u4e6-sk7u-kuta-j43maurtk10s|85|15
75|20190815T163746+0200|ib0si9yq-rgt1l-os7l-1d2a-zr55txa96p2e|11|82
48|20190815T163320+0200|k5d63ou4-422co-fi4c-2scn-4crbcwr0he92|76|90
16|20190815T163419+0200|6wzfohnl-9kqkv-o8z4-1qao-jylz3ac84wi5|22|65
56|20190815T163323+0200|r6e5prq3-e41es-k16o-gvoo-z3liq18xqj3r|85|27
68|20190815T163810+0200|rlzvsh57-2g0dc-ivxi-bom4-3iv998xw8u0o|72|65
79|20190815T163524+0200|5hymgio2-6opco-0udy-bhbl-0b9v2jp5bcab|41|52
40|20190815T163817+0200|jzczh8pz-zoad0-4htm-ivaf-2k361qfww45m|43|52
98|20190815T163803+0200|0camxyxn-fc7bv-9y7w-s64i-sbmmkckrxgfd|90|11
44|20190815T163831+0200|i71hfc5r-25ez0-z1ew-z1f1-ebpat0epylqs|53|16
13|20190815T163457+0200|mvxq6hfe-frbgs-7231-bjyy-cjshq2hsrvwo|71|85
12|20190815T163838+0200|8u0d0twd-du834-pak7-8jzs-y5u36vcpimy1|15|26
14|20190815T163630+0200|nhs6xtx4-2v3vj-fv4k-2uj8-fm2mwwzehuef|45|60
15|20190815T163419+0200|x3od02tm-sovhf-18kc-hktl-j9sxghotk3hf|99|9
9|20190815T163555+0200|6nwyp6iq-rmiyr-zoul-cdp6-2gx9pgcyivnk|6|22
5|20190815T163732+0200|affp5uau-0m7i1-mugi-ye78-dfcqq6meft9n|75|33
6|20190815T163715+0200|1j5ouvvj-j8vg9-qsvp-isih-v5ye1qgoiptw|61|30
38|20190815T163524+0200|ayd0sb26-653wx-vhi7-9n6w-rknxjmfb5wun|26|28
56|20190815T163559+0200|kngihlzz-996gz-69z4-lv7d-ymoezcz29319|43|86
39|20190815T163732+0200|2uf5fn6v-jyk07-q620-sh1g-653rqj0b3r62|39|92
19|20190815T163640+0200|3kcl8ap5-4oe9o-vmx4-akc0-h7ou6kj9z0jp|32|1
62|20190815T163630+0200|uhc8x84n-fai1h-mobs-s81h-wb2oqdgjs65b|86|22
31|20190815T163623+0200|p74hf3xe-t5iba-clb1-81ha-3qoaoppyonue|30|66
72|20190815T163630+0200|y3a28kcz-4escw-u8r5-des5-yxsv0cld0y41|56|3
82|20190815T163439+0200|1ev9mk8z-h9gfn-pm06-vjql-qbomz54ysn9p|84|87
88|20190815T163405+0200|8d1lqyzk-ux9l6-kusz-nnww-wneo0acv9lb1|82|91
45|20190815T163827+0200|j23kmrrv-k0ymd-m5oa-26wd-nhqr958fc4w3|53|63
51|20190815T163450+0200|fhakyf0w-p8hei-u90m-5tbm-7udu8mkgh3q2|69|79
96|20190815T163602+0200|1svv69wi-pige4-74lp-xusa-6s8je674st21|42|90
54|20190815T163746+0200|hf36q3p7-30q8y-ih1u-ms8c-r4n152jgaaf5|79|99
96|20190815T163334+0200|gloyry3o-sa3jm-t8da-fyuu-wcoduqbnef22|79|35
56|20190815T163620+0200|nr5alvka-o4qp6-7rfc-piro-m0j08ogxnj7j|87|45
72|20190815T163708+0200|g9frdtyp-77aev-8f5c-fyaz-b9da7ypejswz|28|25
21|20190815T163800+0200|lzuwk44b-2v8ey-tomz-abky-fxdnokwj5e95|48|75
71|20190815T163323+0200|p4agtovm-211rs-nx5b-tbrq-zvp16osjqt4n|83|16
13|20190815T163408+0200|1uf7cqgp-uuy0d-27c7-i7jh-2398mq76pgev|6|89
25|20190815T163348+0200|9mlt6lem-v8lxn-e615-9wug-17v5mhovwuvk|83|92
43|20190815T163555+0200|osag59tj-3cac4-s1fv-ak2y-8b8g43li4dq8|15|1
90|20190815T163432+0200|ce5yv6af-f6l6g-g9ge-ia48-r8500eaq9hkg|14|37
72|20190815T163337+0200|j7lknh2z-jgh2t-hwp7-y24m-022n2r1sequc|22|36
8|20190815T163429+0200|zvyxi85z-yqnhr-t9j6-vbu1-jd4tfye9myei|89|47
17|20190815T163524+0200|1hl4bjl6-k52ca-2kfq-ri2s-jp06p0jkebbq|88|2
56|20190815T163851+0200|sb52j4ey-kjg8l-qpwu-wrag-rsndkb2uv2zj|0|69
61|20190815T163732+0200|mdn78kk6-vhrr3-s3wt-qw4g-9yvnarompd76|5|68
78|20190815T163844+0200|mh8xmz4w-0ix5h-828v-2q3o-jwh2lhnxpmg6|63|19
27|20190815T163807+0200|r8lw98rd-y4izq-hust-7hwp-56uecglp5gdo|75|38
36|20190815T163810+0200|bx6q3caz-y4l63-jjxs-mool-35lmbuzrpjps|80|88
2|20190815T163602+0200|anc9vtp2-qvamk-qpxq-thxr-x5zpvbok3297|87|39
28|20190815T163542+0200|2jx5nuia-ple1p-0bc9-wlos-xb5k90rwluco|31|3
92|20190815T163715+0200|8nybow2r-v3j3z-mp8x-0lrx-o4zvq66ro9we|47|8
89|20190815T163739+0200|h36wcle3-uwj5r-n8ep-yzal-d2l2yryr6kd7|74|68
87|20190815T163746+0200|b6pj5glr-vr62a-usml-p65b-5rtht2w2ftyz|46|71
29|20190815T163708+0200|28ncjido-o78g9-eyxu-zbwv-v8d49bu9tt1y|26|65
49|20190815T163443+0200|kb0k9jg3-xxynt-xpbp-7s0k-xyf3d474bqr3|35|36
61|20190815T163457+0200|5afkoqep-590e5-3z0y-zah2-9mn8touatjbr|4|9
92|20190815T163732+0200|2yn0rh4j-l8yys-mylz-hm2k-raegl4mma3ok|49|76
12|20190815T163504+0200|4e7v3f30-eizgh-5b6q-t6of-957rd23pyt8q|40|15
49|20190815T163358+0200|9a3coxt8-vbojm-x59j-gtdx-zplj92ni1stw|70|96
21|20190815T163552+0200|q3dtlb0t-jij3f-i1u4-piub-ozm207rvsurt|11|21
78|20190815T163609+0200|fj0bpht6-71a8q-1pxp-uku4-cm2qxrs1yq9p|3|33
10|20190815T163732+0200|gjvd93b7-k26sl-iwh1-9ejb-igl26dn7i4kp|97|8
78|20190815T163834+0200|i43brqag-u13vu-tqys-rk7n-wolz1zl3sae5|57|28
13|20190815T163443+0200|n1q9t3eg-9vtge-7j29-ry9f-kx0p5x2k4e4m|19|8
6|20190815T163415+0200|fu57vs0v-lalu1-2iym-8fx5-1h4pty2peezv|32|18
69|20190815T163344+0200|fzdcr8rq-bf26c-0oz3-zzm7-1ybls8ljxqsa|90|66
52|20190815T163436+0200|ej1wy4rr-xsahp-yhcx-cygi-i0q7ca2yu32z|83|47
85|20190815T163348+0200|woel4e7s-srpj9-jo0l-9mom-nucjbigu47fa|32|34
3|20190815T163521+0200|z8my4xrd-xipj7-old1-hhka-we9oqs7qdx4i|45|93
95|20190815T163820+0200|fduwc53k-3f4mc-obx8-ckc6-77jlllwt3614|53|72
21|20190815T163613+0200|otgoiuvy-0eip6-717q-9iw3-h0nxkjbndzlm|31|66
49|20190815T163735+0200|7tpt0bn6-n3uo5-xs4m-9l6x-h5qkt7x5v5jm|48|30
77|20190815T163401+0200|mtk0z7ky-wt17v-lz0e-3imu-dmv3iucsl68e|44|8
20|20190815T163606+0200|kdww8leo-co5k1-6gzr-w1cw-l6xodz7r84q1|80|76
39|20190815T163827+0200|sulqgy09-ri0tp-eb10-y90a-6sakemb47fv6|37|70
78|20190815T163401+0200|htxerzmt-wa2dc-o9so-akig-93nw5tvy495b|75|79
9|20190815T163824+0200|08dktpnu-fd02g-2m2t-gqmy-8phq3gpveyza|99|85
10|20190815T163320+0200|1osdg9vf-erxfv-n3lb-6qyy-152r48c0779x|12|79
75|20190815T163514+0200|51jabcnh-udoen-1npu-zp7k-t92d8z74f7qe|96|60
68|20190815T163457+0200|w8toafj5-w2y6t-ix1h-suig-kwqjcnkv7rcb|12|28
24|20190815T163742+0200|a468tcoa-qb2pi-70k6-teq8-f227sohr002v|81|28
32|20190815T163320+0200|6trszla6-kz5hi-v3nq-9wrw-4i9llyjyn11e|98|13
96|20190815T163654+0200|wrle115k-7up0s-3how-ggn4-zibgtg7yqjr2|93|40
68|20190815T163739+0200|n7lyd9z3-516do-d55m-1tvt-qop7vyj8trbv|50|90
51|20190815T163330+0200|dn01ck5p-93b8o-jwyp-t015-3na711jgyyxi|10|81
6|20190815T163732+0200|4b5nmubu-zitri-fp89-cpnf-5fpxs3ni907v|49|24
6|20190815T163415+0200|plnrd0tr-yntsp-fmzq-ispl-fg5cjwcjvq1r|66|85
30|20190815T163834+0200|zmrweuc9-bod01-n10z-fabz-kyyrl0pxu1ym|42|79
93|20190815T163555+0200|8x6gqpkl-3kgmy-89ei-azez-6c5fbb516q4e|60|70
92|20190815T163351+0200|ei64f323-s9g2c-8mxw-epxc-v3sv2crdlld7|98|25
42|20190815T163344+0200|bt6hhqq4-61784-hvxl-q47o-x81b80xjt5u0|94|5
81|20190815T163729+0200|719ct0ib-ppslt-dpyq-6wck-j6t08uc46teg|37|38
6|20190815T163330+0200|1qnw21y4-5bxvy-qs2t-un90-yxbdcyv2vcob|91|34
30|20190815T163422+0200|2ysmcrag-0jgmh-98xf-jt7w-t5adwzxym8ze|18|47
67|20190815T163422+0200|a9nleshu-tzag2-0frm-ehv7-78oqlez32you|32|48
43|20190815T163708+0200|rac23oox-22d14-qdjn-db3g-t03jr63aj3g7|65|91
42|20190815T163552+0200|4whd1h44-3ehu1-psxl-hqz0-j5cfn136jmij|50|18
15|20190815T163559+0200|66bdwdkm-ty0bs-vqup-7tlg-kz5ugt4bl3fm|79|86
6|20190815T163517+0200|udqgvj3x-ac90h-ogfs-ok4k-jjtuds9vx4a2|10|82
96|20190815T163453+0200|46s31uzz-tjc3c-mbx3-830n-h8ft1uyiofb3|49|9
55|20190815T163742+0200|pu5xnnfj-fpslh-p3f3-mte8-zg7yrzg3c4jf|13|51
9|20190815T163827+0200|z5ixr2mf-l96w9-hxbd-g8ds-ctis63a2ko6v|63|10
13|20190815T163756+0200|yart2iiy-5edx9-uady-l9eo-f5ma8rfy42o3|86|4
54|20190815T163453+0200|tpfrg79i-7ixid-e5s6-mlmv-q6wh0alnn7ax|88|45
93|20190815T163609+0200|6g5793rf-2fc19-9j5g-oo3i-71kr8hxxmk6q|91|52
60|20190815T163457+0200|pk2bkkb5-37wzx-as6f-e3vz-ezv77tv66r9q|57|78
38|20190815T163831+0200|u43a7bwy-f8oxh-8yrm-ek7m-u3k0zcdo8c0i|93|11
81|20190815T163538+0200|pig754j2-9jz5p-98vl-4hj8-cgl3u5vq7796|32|89
40|20190815T163637+0200|aezwrh1r-p07s1-b19g-n7c4-cccrkomkvrxr|41|92
57|20190815T163429+0200|zyw50epp-y1zfa-45rm-1b8q-u5xog0z6phxk|34|40
83|20190815T163528+0200|u6jvuo3j-gjf2i-cse9-wn6i-u7ceu8419hcd|19|79
39|20190815T163606+0200|d9mpe6to-mfjc4-49k7-srka-oxe39uh3seqg|66|6
38|20190815T163722+0200|yvzk76rk-2w3mv-b23y-e8qo-gu407a8bjyz2|28|85
18|20190815T163341+0200|4gvof8ie-uj4na-erst-758t-3iqp9qs5ytyj|83|57
90|20190815T163548+0200|ocwgx89m-xalja-6nge-k0mo-whh1vfa7cj8f|60|51
38|20190815T163355+0200|x5l06v94-uz7wc-extn-0idm-urnsj6ok2jz4|11|5
