61|47,24
35|68,77
8|16,18
84|99,73
68|35,47
81|95,79
84|55,80
69|80,19
6|04,78
94|68,98
53|29,64
14|68,96
31|91,66
51|92,39
86|53,00
18|62,77
76|38,64
57|23,43
34|44,28
12|60,75
36|82,23
92|42,13
7|05,67
43|96,28
11|95,44
20|87,52
91|34,28
74|86,63
49|80,15
75|54,33
31|26,73
16|41,90
74|50,09
85|72,55
27|21,31
92|48,27
78|80,35
9|82,55
78|51,05
54|87,43
14|92,27
72|16,50
26|39,40
94|09,28
42|75,29
78|89,55
49|06,54
5|29,39
96|79,72
19|10,86
92|03,57
15|73,26
38|88,25
25|70,31
71|48,54
71|25,43
25|99,21
27|17,09
58|57,94
62|21,25
69|81,37
74|38,48
91|31,99
61|89,45
23|41,53
1|56,28
78|92,29
31|27,11
15|28,02
61|56,41
0|34,45
47|76,37
97|09,62
66|53,03
79|50,03
89|80,19
35|91,24
50|46,84
52|29,89
28|31,40
61|86,65
90|60,82
66|49,04
71|14,40
7|58,36
37|68,48
88|51,08
37|07,26
60|32,85
93|68,49
55|53,89
20|92,95
83|78,61
32|78,36
55|31,16
35|30,13
96|21,10
83|50,53
87|67,27
71|33,82
57|57,36
81|19,64
79|79,48
54|28,82
17|89,83
15|01,97
44|71,30
62|20,68
95|66,21
11|33,97
90|28,23
73|89,19
1|34,60
15|91,50
58|09,11
91|37,47
20|35,14
91|95,22
93|36,50
71|13,66
74|53,33
13|22,41
87|45,19
67|32,09
39|77,89
24|86,56
63|59,49
60|42,40
87|65,72
97|20,58
88|43,73
5|17,27
0|26,60
42|28,60
17|33,94
35|10,96
44|81,86
34|36,43
11|96,10
73|81,84
72|56,78
43|73,77
61|77,49
4|57,68
2|17,21
74|05,45
43|94,03
26|07,78
42|01,01
13|10,44
82|15,50
73|26,04
30|61,33
33|43,90
73|07,05
9|85,12
55|27,02
7|33,89
48|66,38
17|01,79
57|55,30
63|48,34
38|30,74
41|43,50
23|50,29
50|18,31
93|12,77
83|82,93
62|30,99
11|64,60
48|81,46
85|46,46
36|27,08
36|49,16
57|91,13
34|21,92
69|15,37
19|98,28
13|93,07
37|32,13
89|37,07
69|80,56
67|94,97
53|94,09
76|92,14
0|37,46
79|01,58
77|72,33
34|49,11
37|30,79
12|92,47
72|50,13
74|50,53
88|78,00
55|17,92
0|03,64
69|38,10
49|33,47
9|28,56
47|77,63
50|32,69
34|57,29
9|20,02
1|71,05
32|72,27
43|22,82
31|78,58
4|32,93
14|07,43
15|46,69
98|17,32
99|55,29
79|46,38
44|08,37
4|03,38
82|75,40
79|58,04
99|39,89
99|70,84
14|34,35
87|89,89
46|85,87
39|05,92
49|59,43
65|52,53
56|56,31
18|79,16
77|61,31
67|89,00
58|57,51
40|27,93
94|39,91
7|93,42
41|29,12
23|81,63
48|55,07
81|11,00
8|41,67
79|26,45
27|68,71
65|31,83
71|79,40
78|83,38
4|08,39
12|10,23
85|57,93
3|62,15
76|75,09
91|66,98
23|91,22
78|48,17
76|13,63
90|70,27
55|02,55
59|55,78
6|22,27
47|76,45
91|78,72
6|40,31
33|88,45
66|95,41
51|40,92
62|71,93
58|63,26
94|05,50
83|92,98
12|47,83
64|96,91
12|94,83
65|24,81
17|09,93
