72|49,01
11|85,44
49|07,72
23|63,57
45|51,37
33|91,89
66|11,08
36|58,01
38|25,33
71|13,95
5|90,20
68|17,57
47|68,48
30|74,41
87|70,41
54|17,34
72|28,08
71|21,64
28|62,15
45|78,86
99|36,32
66|27,52
46|79,04
11|64,19
38|39,38
48|51,66
81|16,59
75|60,69
45|14,92
19|82,87
0|07,67
86|04,78
97|84,06
38|59,05
74|21,28
83|72,63
57|44,11
24|12,25
57|16,65
63|98,17
86|88,35
36|87,77
5|63,59
17|65,67
7|68,91
47|68,05
38|28,47
17|83,27
95|14,62
14|90,22
98|52,58
90|04,35
53|74,26
54|31,49
75|00,52
46|82,12
74|57,23
86|12,11
14|33,28
27|81,17
98|10,05
20|66,18
65|14,63
49|94,92
33|80,14
3|00,89
79|37,19
57|63,46
21|60,23
22|62,72
36|85,53
89|14,81
9|67,15
72|58,33
46|43,45
26|60,46
95|86,51
0|13,88
67|85,04
7|41,33
11|73,14
60|59,37
91|20,55
29|72,50
52|39,17
51|32,86
88|46,90
7|19,05
83|91,01
61|30,91
43|76,93
72|53,83
4|18,03
70|85,79
88|64,96
0|25,48
43|89,82
17|35,03
28|32,08
48|53,79
44|51,63
87|82,01
81|12,05
0|68,37
4|77,19
19|43,83
63|18,65
70|32,64
93|79,31
27|39,18
30|61,29
29|39,62
46|69,24
2|72,22
41|23,12
45|73,55
27|51,18
54|80,56
81|71,72
47|61,23
41|06,48
37|42,94
62|77,16
49|84,27
80|62,18
93|95,59
11|83,62
6|17,18
16|24,83
49|53,31
43|33,02
39|05,19
56|41,53
10|39,43
59|74,76
5|72,57
87|58,23
20|31,19
15|32,19
18|76,16
79|26,27
52|27,01
89|99,05
59|37,69
52|16,04
49|31,07
87|04,43
87|90,83
50|77,34
45|11,42
55|30,27
65|83,13
98|79,17
96|71,75
83|98,67
4|61,33
9|65,18
91|29,29
6|69,77
8|16,34
52|11,69
7|94,30
99|61,13
47|25,29
75|39,51
30|77,03
78|76,46
95|95,57
98|94,36
81|55,25
17|00,03
83|99,41
12|38,64
28|36,04
6|44,61
38|08,16
32|57,40
71|72,64
34|69,39
87|41,82
68|65,01
84|18,94
29|78,98
85|63,81
86|80,77
9|18,99
53|93,49
52|37,87
8|44,19
47|54,74
38|86,85
27|61,03
74|46,88
86|07,53
11|39,01
84|71,60
1|48,06
89|42,54
43|51,49
98|52,40
93|81,56
36|18,82
26|01,45
95|01,48
52|05,22
22|13,67
26|29,09
84|02,58
82|77,51
5|45,13
91|15,32
27|28,29
43|95,24
76|58,78
71|23,25
55|85,62
17|69,07
0|01,58
50|62,53
40|73,29
96|35,03
91|95,17
13|91,05
20|26,66
10|25,24
26|79,98
28|60,44
28|32,77
56|25,82
53|04,08
10|60,89
15|58,50
52|59,48
68|32,50
38|39,10
9|57,73
49|17,98
96|27,09
37|54,71
66|19,24
48|69,72
78|83,30
96|12,73
82|38,10
61|64,91
99|21,69
3|47,60
22|70,66
53|99,80
71|48,74
53|35,72
61|56,36
81|85,27
42|81,95
77|67,15
89|16,09
12|27,32
7|42,75
68|16,30
19|83,96
36|17,06
20|07,44
29|45,36
7|46,24
3|81,85
75|69,49
16|18,45
40|59,21
26|54,62
84|77,73
27|26,29
76|55,42
40|93,55
7|20,82
65|26,02
29|06,10
98|89,39
78|21,71
26|69,45
89|97,16
27|58,09
30|22,78
4|38,31
42|33,61
95|20,08
44|25,41
51|81,66
23|40,63
60|74,51
8|93,79
14|50,82
22|66,50
79|25,35
89|78,79
33|63,38
85|00,30
15|12,18
51|20,28
83|37,58
9|92,19
86|55,72
88|78,88
71|38,86
30|48,52
2|74,60
89|78,19
20|64,65
92|84,15
16|55,30
56|21,92
85|86,34
54|17,68
7|05,32
81|89,22
29|07,50
2|75,55
56|10,04
57|79,78
63|93,63
87|46,26
14|03,48
5|25,61
74|10,48
83|05,05
21|43,61
42|48,75
38|13,76
55|95,70
40|49,16
31|30,59
36|29,31
98|27,27
64|05,43
99|41,87
97|21,41
24|73,70
94|23,16
5|56,59
18|95,66
17|92,97
88|62,98
42|09,58
11|78,24
55|80,78
0|04,98
10|31,24
77|81,70
52|22,26
7|07,85
21|34,44
65|89,47
21|40,37
62|49,74
90|47,62
26|90,28
83|86,96
11|48,28
6|11,33
15|56,55
66|92,48
52|16,81
14|45,70
84|83,92
15|69,00
60|89,63
45|61,45
47|67,01
41|56,67
50|14,80
27|17,13
6|23,21
9|24,63
47|48,25
51|49,47
