50|16,83
29|31,88
96|68,82
9|72,60
69|37,19
19|69,99
97|47,95
16|98,06
33|61,80
10|64,55
58|05,73
87|73,70
56|99,27
46|42,88
92|23,17
80|95,37
7|11,58
56|74,38
60|63,54
84|25,12
1|77,05
18|74,65
11|77,15
76|97,90
80|30,41
96|73,43
69|58,77
98|71,83
14|84,66
13|20,09
45|59,01
62|39,48
86|20,03
94|18,46
3|37,46
75|23,48
24|81,76
88|14,48
88|24,61
66|78,19
41|53,08
99|93,48
39|47,85
80|71,74
89|73,70
99|98,43
77|89,58
14|43,50
0|48,91
45|42,04
77|16,32
4|38,19
97|63,46
11|49,93
39|52,97
31|26,27
33|55,99
20|71,29
0|19,50
93|40,54
90|60,14
99|42,42
97|03,39
39|36,73
69|19,69
29|92,84
56|69,93
71|17,15
92|30,84
29|51,91
49|30,51
12|48,13
26|11,59
73|96,91
98|71,71
94|31,82
12|70,07
65|39,44
50|44,89
22|83,21
56|22,65
83|95,93
47|86,55
47|23,81
91|44,67
86|46,80
20|15,20
55|67,11
24|66,77
88|16,05
30|75,11
17|10,81
34|37,69
51|49,78
10|19,59
17|33,84
1|53,52
23|19,47
71|26,08
3|99,89
96|40,22
78|04,41
21|66,05
61|26,23
21|61,48
73|62,11
85|09,53
14|04,04
73|86,29
17|95,24
27|42,55
66|23,65
4|59,45
96|89,97
65|87,36
48|70,85
93|94,69
21|10,75
82|13,27
48|97,21
88|40,50
11|93,57
51|21,95
31|39,86
3|76,30
26|77,59
98|85,92
26|54,24
52|43,26
35|38,68
66|99,53
87|65,08
16|80,54
26|47,44
84|19,59
45|62,99
38|94,81
57|19,91
6|07,19
19|47,12
60|60,64
60|14,88
14|37,90
44|93,79
1|47,68
9|52,26
25|76,30
69|05,65
70|60,00
58|72,32
73|88,92
90|43,65
22|52,98
7|34,83
93|81,07
65|26,98
68|57,75
13|42,41
48|28,95
96|90,45
21|10,63
11|99,28
50|83,17
92|84,06
95|33,08
47|83,41
59|21,44
68|65,69
85|96,38
29|33,21
8|06,50
78|61,54
2|44,80
39|92,97
11|25,55
47|79,20
48|65,55
83|37,80
95|03,83
56|87,14
1|68,14
94|26,73
36|30,31
8|58,19
91|22,53
21|76,03
92|11,55
50|56,79
48|27,99
33|16,53
75|24,08
71|74,52
8|37,40
50|59,29
25|56,78
68|67,56
57|57,70
49|01,71
42|05,43
77|81,04
30|80,53
20|98,14
52|25,44
75|24,72
3|47,87
73|24,71
6|17,49
59|89,21
92|59,21
45|42,82
90|78,88
8|40,27
87|60,32
1|00,53
76|10,09
41|05,76
77|56,15
90|77,54
98|41,69
91|42,11
84|56,32
59|04,37
47|87,84
68|77,95
35|74,22
54|08,20
4|86,85
99|02,55
96|86,81
35|97,80
19|05,37
95|44,32
3|05,92
73|80,71
64|95,38
96|67,73
64|47,64
74|57,10
40|71,31
15|37,54
95|28,81
19|41,39
23|59,21
97|65,93
92|78,86
54|09,34
97|72,18
10|80,42
59|00,66
63|57,19
44|85,81
43|85,22
80|95,12
20|52,71
48|80,86
43|81,43
87|29,07
54|50,97
8|31,65
0|28,55
38|01,85
10|86,59
64|74,98
27|09,05
78|56,32
79|41,35
20|83,61
0|93,46
43|99,40
92|93,77
38|88,23
79|24,52
3|18,59
6|25,44
92|22,33
54|22,57
25|66,04
87|03,95
1|52,18
43|26,39
38|54,12
90|74,27
97|37,74
32|23,34
84|99,98
2|10,93
29|76,86
75|49,29
22|88,19
18|40,41
45|32,91
66|68,44
80|67,25
62|70,84
0|98,98
34|57,29
82|09,95
36|31,23
23|55,70
3|11,31
29|12,57
56|13,19
2|15,51
66|18,61
68|98,92
65|01,76
35|68,92
96|43,41
35|76,53
68|59,21
20|63,77
82|56,47
83|72,21
47|58,06
68|30,40
24|06,37
41|18,83
73|06,01
75|50,75
65|34,11
44|94,83
26|83,74
48|31,60
73|31,77
8|16,86
22|22,63
23|47,52
14|11,24
93|66,24
67|79,12
87|55,41
24|32,69
0|29,56
51|05,45
78|57,13
88|58,91
13|84,01
38|47,41
38|33,15
82|48,87
92|14,19
52|39,22
28|29,15
95|72,90
14|69,55
72|86,43
4|55,31
51|13,35
84|95,82
55|22,66
84|03,86
62|99,65
90|20,78
6|36,47
32|82,54
8|21,74
84|53,16
81|59,94
8|00,30
16|40,72
36|65,82
58|89,83
26|22,36
21|70,24
99|31,95
57|57,39
68|92,52
37|80,28
47|20,92
31|45,12
78|47,79
43|48,50
39|02,07
39|71,62
2|03,91
28|36,69
22|66,83
75|06,21
20|30,20
81|96,69
42|37,72
65|67,87
63|99,53
41|00,60
87|58,75
13|46,20
3|00,07
99|82,94
9|76,61
67|44,66
82|32,44
58|00,07
75|83,45
61|16,70
86|61,58
67|75,14
16|91,23
8|74,65
88|73,23
73|60,55
60|99,52
8|11,79
40|47,91
77|58,85
17|89,75
68|95,45
11|62,14
24|11,85
10|03,07
17|19,55
12|68,78
40|04,40
0|16,15
84|27,11
87|96,84
6|52,82
26|80,77
28|61,61
35|46,10
27|47,13
57|38,08
36|97,29
52|74,05
99|13,03
85|93,73
99|09,26
91|62,93
92|95,84
26|88,39
98|09,40
12|31,51
94|63,93
74|29,43
45|88,06
71|94,59
33|03,53
8|45,54
75|96,01
10|97,86
10|47,04
69|21,55
84|87,69
66|89,59
33|48,91
51|67,56
36|72,12
62|22,19
98|02,81
63|27,51
41|58,53
3|27,37
90|86,19
2|28,24
20|57,95
42|47,20
94|24,05
83|20,75
57|57,43
88|35,81
71|81,36
42|11,32
38|32,56
0|46,57
67|65,41
65|93,11
70|29,19
64|81,20
66|55,23
77|10,88
95|13,02
96|22,11
47|82,22
42|12,31
93|94,21
5|23,51
0|77,70
39|22,15
86|05,98
20|25,29
91|32,32
57|50,26
64|93,17
15|47,52
95|76,75
21|50,69
41|03,05
83|42,72
64|10,01
58|08,34
33|97,83
44|15,11
83|72,86
4|80,61
18|92,81
61|77,73
10|53,14
21|09,82
34|28,82
70|19,38
74|41,45
33|94,23
49|38,65
56|96,82
88|69,11
69|26,16
35|53,43
48|26,11
73|91,45
34|80,78
70|44,02
23|46,66
14|88,16
66|20,32
71|47,33
26|03,08
33|59,31
10|08,67
60|86,65
48|39,55
26|72,21
34|80,43
41|77,07
16|58,87
37|35,96
96|97,88
62|55,15
68|42,94
44|23,56
87|11,38
72|81,78
4|24,89
97|12,19
0|72,33
16|52,47
10|72,45
14|43,91
7|73,17
97|44,82
89|05,71
98|79,30
78|74,18
59|51,10
87|10,81
71|60,22
58|58,62
52|82,48
92|98,48
20|36,40
72|33,65
94|06,17
21|81,78
7|87,63
98|88,41
31|62,55
22|26,38
9|32,21
67|16,10
59|66,68
13|11,46
5|20,07
88|38,13
89|35,58
85|17,72
45|86,82
34|49,44
98|84,08
33|93,91
52|91,73
90|77,42
11|95,14
11|36,94
67|25,62
77|92,45
3|19,85
9|24,51
5|39,11
79|50,22
7|81,64
93|50,58
36|02,11
19|16,34
65|45,88
63|01,42
97|45,11
60|46,57
91|75,07
27|99,00
